상호명,상권업종소분류명,시도명,시군구명,경도,위도
크로스핏지케이,헬스장,서울특별시,서초구,126.997116877282,37.4827625798118
어스짐레이디,헬스장,서울특별시,강서구,126.846688691783,37.531101135448
리스펙스포츠,헬스장,서울특별시,관악구,126.947219299901,37.4864539703325
미라클스위밍클럽,헬스장,서울특별시,서초구,127.034947971133,37.4827664564608
원핏피티WONFITPT,헬스장,서울특별시,마포구,126.956860019993,37.5524923996394
엠브이엠피트니스&스트레칭뱅헬스PT,헬스장,서울특별시,강남구,127.05722951705,37.5080850634155
위득특수체육수영센터,헬스장,서울특별시,송파구,127.119656758469,37.5120748204023
무브먼트42,헬스장,서울특별시,성북구,127.009117892273,37.6164434158681
엔터핏강일점,헬스장,서울특별시,강동구,127.173190278676,37.5657260259981
펀치플러스,헬스장,서울특별시,강북구,127.026835240581,37.6236396089
인터내셔널스키라운지,헬스장,서울특별시,강동구,127.123218377864,37.5456875122568
아스테,헬스장,서울특별시,강남구,127.05194296649,37.5176291394093
엠에이치토탈휘트니스신대방,헬스장,서울특별시,동작구,126.907821722593,37.4899347209343
우주짐,헬스장,서울특별시,강북구,127.026835240581,37.6236396089
온바레스튜디오,헬스장,서울특별시,마포구,126.914504303291,37.5495230640843
스트롱복싱,헬스장,서울특별시,양천구,126.884353780316,37.5371627074551
심재,헬스장,서울특별시,강남구,127.045069015329,37.4858444781818
다짐,헬스장,서울특별시,구로구,126.847560366628,37.497476827804
반하다짐GYM강일역점,헬스장,서울특별시,강동구,127.179806372839,37.554039229321
레저로스크린파크골프,헬스장,서울특별시,동대문구,127.066701664906,37.5651044079594
에이치투짐PT&헬스,헬스장,서울특별시,송파구,127.084072283692,37.5113937147132
토탈스트렝스짐,헬스장,서울특별시,금천구,126.887924112672,37.4800334633731
더리핏,헬스장,서울특별시,송파구,127.107606767998,37.5014004970784
카프킥복싱MMA잠실,헬스장,서울특별시,송파구,127.100480599791,37.5172374196594
엠엔엠헬스&PT점,헬스장,서울특별시,강남구,127.036699033378,37.5029665062516
업투프리미엄대방역사우나휘트니스,헬스장,서울특별시,동작구,126.924618406713,37.507327040319
삼성라이온즈레포츠센터,헬스장,서울특별시,서초구,127.021529916744,37.4918247943727
아이엠코퍼레이션,헬스장,서울특별시,영등포구,126.895423601765,37.534172698226
제이핏필라테스,헬스장,서울특별시,마포구,126.891401381964,37.5771015843615
도움PT&PILATES,헬스장,서울특별시,서초구,127.020176341617,37.504285951922
헬스119,헬스장,서울특별시,동대문구,127.0478015081,37.5863049629687
짐리밋,헬스장,서울특별시,은평구,126.919584155017,37.6348505557822
에이투피피트니스_문화비,헬스장,서울특별시,강서구,126.858818213548,37.5604167271166
조셉무브먼트,헬스장,서울특별시,강남구,127.024954680118,37.5213590676429
휘트니스피플우먼가산디지털단지역점,헬스장,서울특별시,금천구,126.885107846294,37.4807425552625
피트니스에비뉴,헬스장,서울특별시,강남구,127.031186611638,37.491570357834
버핏그라운드역삼GFC,헬스장,서울특별시,강남구,127.036505339012,37.5000202771389
서울올림픽기념국민체육진흥공,헬스장,서울특별시,송파구,127.115518430559,37.520332129132
휴메이크,헬스장,서울특별시,송파구,127.097339832358,37.5027789314779
참우리,헬스장,서울특별시,도봉구,127.045217935097,37.6762333905055
이스트짐군자점,헬스장,서울특별시,광진구,127.079030519817,37.5569337698424
담배인삼공제회,헬스장,서울특별시,강남구,127.065326298939,37.5065851950799
세움운동연구소,헬스장,서울특별시,강서구,126.862720735881,37.5492850054488
라이트헬스&PT수서역점,헬스장,서울특별시,강남구,127.103223662606,37.4884929850069
티원랩,헬스장,서울특별시,강남구,127.040382246223,37.4961807283975
지티알스크린파크골프광진센터,헬스장,서울특별시,광진구,127.096162048795,37.5367837406403
자이로토닉에코신사,헬스장,서울특별시,강남구,127.031348699034,37.5276555499909
카인드짐24시,헬스장,서울특별시,강남구,127.050225692458,37.5038715450752
비엠엘여성전용PT스튜디오도곡역삼,헬스장,서울특별시,강남구,127.038898824532,37.4922798660461
아나포교정운동센터,헬스장,서울특별시,서초구,127.009873661054,37.5071164188313
짐아웃핏,헬스장,서울특별시,성북구,127.009049777772,37.6151640175746
엠케이지컴퍼약수점,헬스장,서울특별시,중구,127.01178126983,37.5549594169455
에브리데이짐,헬스장,서울특별시,동작구,126.938554475618,37.5048032873579
라이트짐헬스&PT수서역점,헬스장,서울특별시,강남구,127.103223662606,37.4884929850069
움짐,헬스장,서울특별시,금천구,126.877014010558,37.479950530155
바디지음번지피지오,헬스장,서울특별시,서초구,127.043400132003,37.4741229743796
지디알+아카데미경복궁점,헬스장,서울특별시,종로구,126.973544502931,37.5749141060342
골드레슬링,헬스장,서울특별시,성동구,127.036997957402,37.5586573073597
임팩트복싱,헬스장,서울특별시,광진구,127.094277235004,37.540524409962
다이아점핑운동,헬스장,서울특별시,광진구,127.090881206267,37.5392836927594
청춘웨이트XAcub휘트니스,헬스장,서울특별시,강남구,127.056073156166,37.5195644076723
헬시온짐문화비,헬스장,서울특별시,마포구,126.888542294152,37.5813245793686
제이바디짐,헬스장,서울특별시,강서구,126.826441986897,37.5534719412231
프로핏골프아카데미,헬스장,서울특별시,성북구,126.997169257906,37.592657594703
소마플로우PT스튜디오,헬스장,서울특별시,마포구,126.943805273484,37.5459096193241
탠핏,헬스장,서울특별시,강서구,126.812686856732,37.5690111137626
더복싱랩,헬스장,서울특별시,구로구,126.858536345739,37.5059328993374
라이프빌딩짐헬스&PT,헬스장,서울특별시,도봉구,127.033269007292,37.6482709080413
위너복싱낙성점,헬스장,서울특별시,관악구,126.96920464014,37.4750279417408
그린파크골프레저로강북권,헬스장,서울특별시,강북구,127.015534628261,37.6447697496858
메디핏PTFORLADY,헬스장,서울특별시,영등포구,126.894762420754,37.5377040318013
블리스본능연구소,헬스장,서울특별시,용산구,126.968027871066,37.5304845280259
더편한재활운동센터,헬스장,서울특별시,강남구,127.02296027392,37.5100608857351
피트니스메이트,헬스장,서울특별시,금천구,126.896859105306,37.4694096874933
에센셜짐,헬스장,서울특별시,강서구,126.828636069523,37.5590342941861
디엔드짐헬스&PT응암역점,헬스장,서울특별시,은평구,126.913655675595,37.5984554602327
사이클링듀오,헬스장,서울특별시,마포구,126.900405943301,37.5565848460477
7스튜디오,헬스장,서울특별시,강남구,127.048424478495,37.4992321172872
복싱스타디움,헬스장,서울특별시,성동구,127.054792505967,37.5472077167179
이음피트니스헬스PT노원역점,헬스장,서울특별시,노원구,127.064755829591,37.657691114186
핑크래빗(문화비),헬스장,서울특별시,송파구,127.120487144417,37.4868458170421
운동창고PT,헬스장,서울특별시,중랑구,127.093943383061,37.5900524165552
엠알티핏,헬스장,서울특별시,송파구,127.086670716159,37.5087789241829
원핏피티WONFITPT,헬스장,서울특별시,마포구,126.956860019993,37.5524923996394
에이투골프스튜디오,헬스장,서울특별시,송파구,127.122194246926,37.5075131419213
노앤서복싱,헬스장,서울특별시,마포구,126.923604312453,37.5479615650185
렛츠바레,헬스장,서울특별시,강남구,127.037239617009,37.5211666225389
마크짐휘트니스,헬스장,서울특별시,송파구,127.108244941162,37.5125994016552
크로스핏볼케이노,헬스장,서울특별시,강남구,127.047546879496,37.5063143779451
더블에이퍼스널트레이닝,헬스장,서울특별시,서초구,127.011943637254,37.5086209058848
남스짐,헬스장,서울특별시,구로구,126.840857357052,37.4907464825603
브이엘웰리스클럽,헬스장,서울특별시,강서구,126.825017001719,37.5627410883968
조인성퍼스널트레이닝No.4문화비,헬스장,서울특별시,성북구,127.029255321661,37.5844099212003
좋은습관PT신길,헬스장,서울특별시,영등포구,126.91443928168,37.5172942199803
필짐헬스PT,헬스장,서울특별시,강동구,127.154614242319,37.5539217357154
에스투벨리,헬스장,서울특별시,성동구,127.049065869796,37.5461470564428
153복싱짐,헬스장,서울특별시,강남구,127.045741760249,37.4950975667442
마포스포츠클럽,헬스장,서울특별시,마포구,126.917089169223,37.5452631838488
정상원,헬스장,서울특별시,동대문구,127.05536199698,37.5674888990807
파이어짐피트니스,헬스장,서울특별시,양천구,126.875143445524,37.5237554451671
리얼바디짐,헬스장,서울특별시,구로구,126.862612373328,37.5034869774603
페레역삼_문화비,헬스장,서울특별시,강남구,127.038472335793,37.4985329927198
제이와이PT운동센터,헬스장,서울특별시,영등포구,126.898034510604,37.5194976645079
디어에고에고필라테스,헬스장,서울특별시,강동구,127.125006377133,37.5321886587563
바디101헬스피티,헬스장,서울특별시,서초구,127.039185311272,37.4778906680044
아크로짐24시헬스PT,헬스장,서울특별시,광진구,127.094912214886,37.5415780707577
유어무브,헬스장,서울특별시,영등포구,126.893759747877,37.5266748842208
버드레인핏,헬스장,서울특별시,강남구,127.024026598539,37.5198545851525
슈퍼바디짐헬스&PT,헬스장,서울특별시,강남구,127.025770424855,37.5250439929179
어메이징휘트니스_문화비,헬스장,서울특별시,서초구,127.01128635344,37.5000614186691
아이티더블유,헬스장,서울특별시,서대문구,126.936486701938,37.5825944731046
아이티더블유,헬스장,서울특별시,서대문구,126.936486701938,37.5825944731046
더루틴골프,헬스장,서울특별시,강남구,127.044009416282,37.5106405716908
지티휘트니스클럽(문화비),헬스장,서울특별시,영등포구,126.905417378344,37.5135481757178
패스체대입시대치센터,헬스장,서울특별시,강남구,127.055890348639,37.5019588689622
잘나가GYM,헬스장,서울특별시,강동구,127.146978152513,37.5496607601885
노블핏복싱,헬스장,서울특별시,마포구,126.931332496912,37.5488132507387
프레토휘트니스,헬스장,서울특별시,동작구,126.927894578447,37.4994633082668
피티온,헬스장,서울특별시,강동구,127.14368960464,37.5520254215586
인사이트피트니스,헬스장,서울특별시,광진구,127.08824364147,37.557467841863
핏의공식,헬스장,서울특별시,강북구,127.027418392752,37.6384516854899
역작PT스튜디오구일역점,헬스장,서울특별시,구로구,126.872013603069,37.4950731344989
휘트니스피플우먼,헬스장,서울특별시,구로구,126.897333904828,37.4859255988862
상무S복싱클럽,헬스장,서울특별시,강동구,127.155519607402,37.5539205466958
휘트니스피플우먼신림,헬스장,서울특별시,관악구,126.933438045561,37.4715893687192
엠씨티짐용문,헬스장,서울특별시,용산구,126.960999330153,37.5358974320842
바른PT,헬스장,서울특별시,중랑구,127.088877015803,37.5952190224111
지니짐PT,헬스장,서울특별시,강서구,126.838843293256,37.5544716053796
바디앤짐성산점,헬스장,서울특별시,마포구,126.914941620639,37.5630203188937
랩스강동구청,헬스장,서울특별시,강동구,127.123440440701,37.5293791831946
바디어필,헬스장,서울특별시,성북구,127.05566667531,37.6118355968253
슈가복싱,헬스장,서울특별시,강북구,127.034261553377,37.6135376115023
강남멀티그래플링짐,헬스장,서울특별시,강남구,127.025582420135,37.5045371863776
바디앤짐성산점,헬스장,서울특별시,마포구,126.914941620639,37.5630203188937
크로스핏무브먼트,헬스장,서울특별시,영등포구,126.892205170805,37.5378008352079
제이제이피트니스,헬스장,서울특별시,은평구,126.919584155017,37.6348505557822
바이브먼트마곡PT헬스,헬스장,서울특별시,강서구,126.830798202622,37.5588482033225
짐프릭스,헬스장,서울특별시,동작구,126.909153860597,37.491701726964
에이블짐독산역점,헬스장,서울특별시,금천구,126.888000340372,37.4668337430241
제로스피닝,헬스장,서울특별시,서초구,127.01732405552,37.4944834571033
엑시온트레이닝센터(월계점),헬스장,서울특별시,노원구,127.057290330677,37.6318817886713
힐리언스골프류가형,헬스장,서울특별시,강남구,127.065752022108,37.5148561786416
펀치라인복싱수유가,헬스장,서울특별시,강북구,127.016055501324,37.6431569184303
베르피티,헬스장,서울특별시,구로구,126.828923716772,37.4975323998636
더블와이짐행당점,헬스장,서울특별시,성동구,127.028746463834,37.5565692910007
짐라이트연희,헬스장,서울특별시,서대문구,126.930908106811,37.5672293835252
석하레져,헬스장,서울특별시,종로구,127.000599964739,37.5736466662491
코엑스짐군자역점,헬스장,서울특별시,광진구,127.080038514153,37.5576178486649
아크로짐24시헬스PT,헬스장,서울특별시,광진구,127.094912214886,37.5415780707577
동핏,헬스장,서울특별시,중구,127.01594816136,37.5649960335963
팀현gym프리미엄PT&헬스,헬스장,서울특별시,동대문구,127.02413465644,37.57434697667
트윙클치어앤댄스,헬스장,서울특별시,성동구,127.046023281638,37.5484187985287
모브트레이닝센터문화비,헬스장,서울특별시,동작구,126.932180450544,37.5121790280491
아모레퍼시픽AP피트니스,헬스장,서울특별시,용산구,126.969464726428,37.5304038181439
하남미사타이거즈아이스하키,헬스장,서울특별시,중구,127.006157211878,37.5625102002103
올시즌짐PT,헬스장,서울특별시,송파구,127.112538325214,37.5169742657218
디자인골프컨설팅서비스,헬스장,서울특별시,마포구,126.948500852963,37.5466595896852
핏랩PT,헬스장,서울특별시,영등포구,126.893761447266,37.5254765534425
바디101헬스피티,헬스장,서울특별시,서초구,127.039185311272,37.4778906680044
에이알휘트니스_문화비,헬스장,서울특별시,송파구,127.144389457434,37.4923962565694
휘트니스피플우먼,헬스장,서울특별시,광진구,127.066737221622,37.5415162651071
세림센터,헬스장,서울특별시,영등포구,126.909824285329,37.5171916764031
멋짐,헬스장,서울특별시,성북구,127.036636368109,37.6060496772023
원더바레가양역점,헬스장,서울특별시,강서구,126.852021074807,37.5635979289472
단아라인,헬스장,서울특별시,마포구,126.953624311904,37.5510045261882
온기PT&근막이완,헬스장,서울특별시,서초구,127.008856476408,37.5131982803211
더리핏,헬스장,서울특별시,송파구,127.107606767998,37.5014004970784
오버탑휘트니스헬스PT&골프필라테스금천,헬스장,서울특별시,금천구,126.895724771111,37.4559385709171
리폼트레이닝랩,헬스장,서울특별시,영등포구,126.888616639793,37.5161734677165
머슬스푼,헬스장,서울특별시,영등포구,126.895815876246,37.5287129793111
메가코어휘트니스,헬스장,서울특별시,동작구,126.943213913958,37.5050038402872
요미가스튜디오,헬스장,서울특별시,영등포구,126.925262896552,37.5301949074278
헬스크럽,헬스장,서울특별시,송파구,127.130425249445,37.4864298107115
빌리프짐,헬스장,서울특별시,강북구,127.022805683236,37.6337585339544
요뜨YOTT,헬스장,서울특별시,성북구,127.01016735998,37.587764802426
신바디브레인트레이닝센터,헬스장,서울특별시,은평구,126.914911605423,37.5993483531833
스파렉스,헬스장,서울특별시,중구,127.007357384486,37.5667988735976
나드짐방학,헬스장,서울특별시,도봉구,127.045270354777,37.6692237489423
넘버원짐,헬스장,서울특별시,강남구,127.030465424474,37.525565456447
바디채널신촌문화비,헬스장,서울특별시,서대문구,126.943242425818,37.5569465774091
근육형제사당역,헬스장,서울특별시,서초구,126.982261666253,37.4770488851985
스마트짐헬스PT노들점,헬스장,서울특별시,동작구,126.952404019413,37.5123961393164
존프랭클라텔주짓수,헬스장,서울특별시,구로구,126.88346209739,37.4994008016829
레드핏,헬스장,세종특별자치시,세종특별자치시,127.262882153392,36.48324198423
골드짐,헬스장,세종특별자치시,세종특별자치시,127.28935486026,36.4779540124452
플레토,헬스장,세종특별자치시,세종특별자치시,127.241029165526,36.5111158341683
킴스휘트니스,헬스장,세종특별자치시,세종특별자치시,127.249569911524,36.5113505951846
프라임피트니스,헬스장,세종특별자치시,세종특별자치시,127.235281677169,36.5190394384759
길라잡이체육관,헬스장,세종특별자치시,세종특별자치시,127.249261325541,36.4951845146361
바디리셋,헬스장,세종특별자치시,세종특별자치시,127.288906345252,36.4773693462483
GoodBody,헬스장,세종특별자치시,세종특별자치시,127.249052103928,36.4751522087677
세종스파휘트니스,헬스장,세종특별자치시,세종특별자치시,127.223208933889,36.4982459608679
길라잡이체육관,헬스장,세종특별자치시,세종특별자치시,127.24763333712,36.5026765107161
마음바른휘트니스,헬스장,세종특별자치시,세종특별자치시,127.241881279113,36.5123036329288
길라잡이체육관나성점,헬스장,세종특별자치시,세종특별자치시,127.257618302769,36.4910034193976
골든타임핏,헬스장,세종특별자치시,세종특별자치시,127.292112089794,36.5910595956963
무브앤핏,헬스장,세종특별자치시,세종특별자치시,127.23398040507,36.5058581122615
몸짱점핑다이어트,헬스장,세종특별자치시,세종특별자치시,127.293871141979,36.5922718119908
세종원탑짐,헬스장,세종특별자치시,세종특별자치시,127.24938042753,36.494039796892
워너핏점핑다이어트,헬스장,세종특별자치시,세종특별자치시,127.300966040354,36.4853328073201
길라잡이체육관,헬스장,세종특별자치시,세종특별자치시,127.288246963015,36.4770915816725
핑피트니스,헬스장,세종특별자치시,세종특별자치시,127.258062248162,36.5138016873924
워너비짐,헬스장,세종특별자치시,세종특별자치시,127.29269097683,36.6052691532346
crossfitsejong,헬스장,세종특별자치시,세종특별자치시,127.297051596043,36.6056909105076
데이트짐,헬스장,세종특별자치시,세종특별자치시,127.262163280567,36.4951027937534
굿모닝휘트니스클럽,헬스장,세종특별자치시,세종특별자치시,127.365488860928,36.5299488738587
우리동네휘트니스,헬스장,세종특별자치시,세종특별자치시,127.290215477389,36.4783304090095
슬기로운아카데미,헬스장,세종특별자치시,세종특별자치시,127.262432422402,36.455766602463
포바디클리닉,헬스장,세종특별자치시,세종특별자치시,127.260175571403,36.5081378504265
플렉스짐,헬스장,세종특별자치시,세종특별자치시,127.248622929287,36.5119473342446
바디피티,헬스장,세종특별자치시,세종특별자치시,127.252608322401,36.4844627157248
대도헬스피아,헬스장,세종특별자치시,세종특별자치시,127.300312833047,36.6021773065383
점핑데이,헬스장,세종특별자치시,세종특별자치시,127.30052198973,36.4859377015496
더힘찬짐피트니스클럽,헬스장,세종특별자치시,세종특별자치시,127.242663651709,36.5125994248165
스파르타짐나성점,헬스장,세종특별자치시,세종특별자치시,127.258187603745,36.4910382351494
세종바른운동,헬스장,세종특별자치시,세종특별자치시,127.301111568041,36.4854495905638
탑휘트니스,헬스장,세종특별자치시,세종특별자치시,127.297051596043,36.6056909105076
짐에이치알,헬스장,세종특별자치시,세종특별자치시,127.243172184411,36.5110033464906
예스점핑피트니스,헬스장,세종특별자치시,세종특별자치시,127.251232489514,36.4869257814145
3GO점핑Fit,헬스장,세종특별자치시,세종특별자치시,127.291688008859,36.5882400619873
중앙휘트니스,헬스장,세종특별자치시,세종특별자치시,127.30104018784,36.5966514857273
머슬파라다이스,헬스장,세종특별자치시,세종특별자치시,127.258186018622,36.4905606253794
송도헬스크럽,헬스장,세종특별자치시,세종특별자치시,127.283236751026,36.5628481933762
한국태조선맥담선관,헬스장,세종특별자치시,세종특별자치시,127.257680098971,36.4860739553461
커브스한솔클럽,헬스장,세종특별자치시,세종특별자치시,127.252497166183,36.4845981246918
올바디짐,헬스장,세종특별자치시,세종특별자치시,127.290343064715,36.6020848637059
해성스포츠,헬스장,세종특별자치시,세종특별자치시,127.29269097683,36.6052691532346
다이나포스헬스클럽,헬스장,세종특별자치시,세종특별자치시,127.203894582203,36.679067878597
홍익휘트니스센터,헬스장,세종특별자치시,세종특별자치시,127.288095312711,36.6197706493088
점핑하이세종아름점,헬스장,세종특별자치시,세종특별자치시,127.248622929287,36.5119473342446
내추럴짐,헬스장,세종특별자치시,세종특별자치시,127.312712835618,36.4981350564233
에이치퍼스널트레이닝,헬스장,세종특별자치시,세종특별자치시,127.257830530825,36.5146222380875
로컬짐,헬스장,세종특별자치시,세종특별자치시,127.24938042753,36.494039796892
핫플짐,헬스장,세종특별자치시,세종특별자치시,127.303413920254,36.4863359035943
스탠바이짐,헬스장,세종특별자치시,세종특별자치시,127.257683653395,36.4905166535037
이루다운동센터,헬스장,세종특별자치시,세종특별자치시,127.277998615873,36.4726101009768
트루짐,헬스장,세종특별자치시,세종특별자치시,127.288999045296,36.5953295804578
퍼스트랩피티,헬스장,세종특별자치시,세종특별자치시,127.257848191286,36.4896511872386
바른짐,헬스장,세종특별자치시,세종특별자치시,127.250227987985,36.4868918458272
바른몸퍼스널트레이닝,헬스장,세종특별자치시,세종특별자치시,127.235875472404,36.5197231421214
에이비씨피트니스,헬스장,세종특별자치시,세종특별자치시,127.261966640899,36.4864250846512
스테이짐,헬스장,세종특별자치시,세종특별자치시,127.255541371467,36.5008665350714
핑다이어트,헬스장,세종특별자치시,세종특별자치시,127.234379731269,36.5050192540255
길라잡이체육관,헬스장,세종특별자치시,세종특별자치시,127.258610948019,36.5143051450517
올라잇짐,헬스장,세종특별자치시,세종특별자치시,127.257247253747,36.4867958154131
이루트핏,헬스장,세종특별자치시,세종특별자치시,127.293549592966,36.4836300727027
투모어휘트니스,헬스장,세종특별자치시,세종특별자치시,127.292112089794,36.5910595956963
쏭프로GYM,헬스장,세종특별자치시,세종특별자치시,127.260501300237,36.4820756999318
마샬아츠트릭킹어게인짐,헬스장,세종특별자치시,세종특별자치시,127.258835103156,36.4843862904356
퀸점핑피트니스,헬스장,세종특별자치시,세종특별자치시,127.290236248697,36.477915825729
핫해짐,헬스장,세종특별자치시,세종특별자치시,127.249057071979,36.5045930076785
크로스핏세종2,헬스장,세종특별자치시,세종특별자치시,127.236189832978,36.5202992579978
디오피트니스,헬스장,세종특별자치시,세종특별자치시,127.257940464318,36.5141083429739
투에이치짐,헬스장,세종특별자치시,세종특별자치시,127.23398040507,36.5058581122615
고운짐,헬스장,세종특별자치시,세종특별자치시,127.232782907289,36.5048241262982
라미BalanceFit,헬스장,세종특별자치시,세종특별자치시,127.248557576142,36.4949967399166
크로스핏라곰트레이닝세종,헬스장,세종특별자치시,세종특별자치시,127.248124929699,36.5028196741882
아레나휘트니스,헬스장,세종특별자치시,세종특별자치시,127.275327318268,36.4744726816868
베델짐,헬스장,세종특별자치시,세종특별자치시,127.253408233033,36.47993720461
고GYM,헬스장,세종특별자치시,세종특별자치시,127.289673479876,36.608331386304
고릴라GYM,헬스장,세종특별자치시,세종특별자치시,127.289260147898,36.6143790267783
플레토핏,헬스장,세종특별자치시,세종특별자치시,127.252497166183,36.4845981246918
퍼블릭짐,헬스장,세종특별자치시,세종특별자치시,127.248654913885,36.4940232879542
라곰웰니스센터,헬스장,세종특별자치시,세종특별자치시,127.23398040507,36.5058581122615
아이브피트니스,헬스장,세종특별자치시,세종특별자치시,127.317195497625,36.4998264047678
크로스핏세종,헬스장,세종특별자치시,세종특별자치시,127.27696357987,36.4608073087748
길라잡이체육관나성점,헬스장,세종특별자치시,세종특별자치시,127.258942463129,36.4898200373767
스텐바이짐,헬스장,세종특별자치시,세종특별자치시,127.257683653395,36.4905166535037
짐프레스&필라립,헬스장,세종특별자치시,세종특별자치시,127.259012994727,36.4841876496847
엘르스크린파크골프,헬스장,세종특별자치시,세종특별자치시,127.275327318268,36.4744726816868
짐프레스&필라립,헬스장,세종특별자치시,세종특별자치시,127.259012994727,36.4841876496847
필라스토리 평생교육원 보람점,헬스장,세종특별자치시,세종특별자치시,127.2892398592,36.4770351097705
길라잡이체육관나성점,헬스장,세종특별자치시,세종특별자치시,127.258942463129,36.4898200373767
짐카페,헬스장,세종특별자치시,세종특별자치시,127.288826330096,36.4768558796654
차지훈골프아카데미,헬스장,세종특별자치시,세종특별자치시,127.235339136857,36.5195800170024
베이글짐,헬스장,세종특별자치시,세종특별자치시,127.258460079161,36.5159365595042
뻐근한날엔,헬스장,세종특별자치시,세종특별자치시,127.258888071339,36.4902436992315
유림기획스포츠,헬스장,세종특별자치시,세종특별자치시,127.297340857701,36.599517385564
킴스휘트니스클리닉,헬스장,세종특별자치시,세종특별자치시,127.249569911524,36.5113505951846
아트리움스튜디오,헬스장,세종특별자치시,세종특별자치시,127.309932607933,36.4978809762338
길라잡이체육관,헬스장,세종특별자치시,세종특별자치시,127.262453375785,36.5083040803035
보람피트니스,헬스장,세종특별자치시,세종특별자치시,127.290014253736,36.4782317708089
크로스핏세종2_문화비,헬스장,세종특별자치시,세종특별자치시,127.236189832978,36.5202992579978
피트니스,헬스장,울산광역시,울주군,129.118515723845,35.568747703282
더프라이빗에프포,헬스장,울산광역시,남구,129.33511629233,35.539911798996
마인드휘트니스울산송정,헬스장,울산광역시,북구,129.365057723882,35.6029059524533
코어피트니스우정점,헬스장,울산광역시,중구,129.307308169375,35.5566664647713
더헬프피트니스,헬스장,울산광역시,남구,129.343937744096,35.5418760760516
성모메디트레이닝센터,헬스장,울산광역시,남구,129.318346146553,35.5294948666947
성신헬스,헬스장,울산광역시,중구,129.326884257275,35.564426609701
더라스트짐,헬스장,울산광역시,남구,129.323695017555,35.5360867656583
제로키니,헬스장,울산광역시,북구,129.352072873748,35.6454912868681
동천헬스,헬스장,울산광역시,중구,129.345760088538,35.5801894524272
피티박스,헬스장,울산광역시,울주군,129.120205439126,35.5583733790231
뉴핏,헬스장,울산광역시,남구,129.337138726802,35.5389445106226
제로키니,헬스장,울산광역시,동구,129.42633508281,35.5104390663605
빠GYM,헬스장,울산광역시,중구,129.335815095928,35.563614067619
마인드휘트니스울산태화점,헬스장,울산광역시,중구,129.308691664781,35.554540493999
구클라이밍짐,헬스장,울산광역시,중구,129.315000140852,35.5553565774949
점핑하이피트니스,헬스장,울산광역시,북구,129.438717616532,35.6296030583622
에프더블유피트니스,헬스장,울산광역시,남구,129.263242773677,35.551077460925
더라스트짐2,헬스장,울산광역시,북구,129.35592857221,35.6343240703271
장원RecoveryCenter,헬스장,울산광역시,남구,129.3183274743,35.5342077837679
유비씨건강센터,헬스장,울산광역시,남구,129.311152720841,35.5350303695835
1인나혼자헬스장대관,헬스장,울산광역시,남구,129.347707841365,35.5426226590702
천휘트니스,헬스장,울산광역시,울주군,129.284857668972,35.408813189342
코어피트니스,헬스장,울산광역시,남구,129.298260623778,35.5332945192865
빌리짐,헬스장,울산광역시,남구,129.299987141104,35.53430682603
클로버짐,헬스장,울산광역시,동구,129.430828198635,35.522395475367
스포츠센타신화창조헬스,헬스장,울산광역시,동구,129.416126734323,35.4845677936498
바디피트니스존,헬스장,울산광역시,중구,129.31793023778,35.5770698277623
바디디자인,헬스장,울산광역시,북구,129.340522305301,35.6302184448227
핏플레이스,헬스장,울산광역시,동구,129.432482980284,35.4892127765551
메디핏트레이닝센터,헬스장,울산광역시,남구,129.339855117587,35.5432709460245
바른바디,헬스장,울산광역시,중구,129.32011500414,35.5556907207283
피티에이치짐,헬스장,울산광역시,동구,129.427697620494,35.5172595550438
W트레이닝센터,헬스장,울산광역시,남구,129.312037800976,35.5412847963519
다비드짐,헬스장,울산광역시,남구,129.306764435688,35.5353847476215
점핑하이피트니스,헬스장,울산광역시,중구,129.339157259049,35.5803268473996
포커스짐,헬스장,울산광역시,울주군,129.288523148153,35.4088248565357
매드몬스터,헬스장,울산광역시,울주군,129.259643664238,35.554839390877
커브스옥동클럽,헬스장,울산광역시,남구,129.298260623778,35.5332945192865
건강한운동센터,헬스장,울산광역시,남구,129.296038714362,35.5338504699403
제로키니천상점,헬스장,울산광역시,울주군,129.229949739019,35.5632138445618
바비짐,헬스장,울산광역시,동구,129.432815349058,35.5250585071435
비전바디,헬스장,울산광역시,북구,129.343638086903,35.6292027283031
에스에이치스포츠센타,헬스장,울산광역시,중구,129.330320609255,35.5612335363902
클래식짐,헬스장,울산광역시,남구,129.293465480355,35.534070659384
제로키니,헬스장,울산광역시,남구,129.256245552023,35.5516231530148
힛핏,헬스장,울산광역시,중구,129.310842246702,35.5637711912317
퍼니스포츠센터,헬스장,울산광역시,북구,129.351792884648,35.631422474657
오렌지휘트니스,헬스장,울산광역시,남구,129.33680456274,35.5361667200099
리복크로스핏울산,헬스장,울산광역시,남구,129.347313518093,35.541576104594
뉴핏휘트니스,헬스장,울산광역시,남구,129.299339096498,35.536319556318
크로스핏헐크,헬스장,울산광역시,북구,129.361443214758,35.598922173129
힛짐,헬스장,울산광역시,중구,129.310842246702,35.5637711912317
훈스짐울산,헬스장,울산광역시,동구,129.427702621683,35.5123037259745
울산남구대현스포츠클럽,헬스장,울산광역시,남구,129.326845346919,35.5279885295088
크로스핏하울,헬스장,울산광역시,중구,129.311896758556,35.5582544954448
스타짐,헬스장,울산광역시,북구,129.354925324633,35.5571960470814
울산업클라이밍짐,헬스장,울산광역시,남구,129.261725572224,35.5461320244385
